conversation_id,customer_message,support_response,raw_customer_message,n_customer_turns,n_support_turns
3ac55be54e0faba4b9012d15009b94c7,As usual I’m gonna bug <user> to upload BTOB’s new album~ 😉 #BTOB_MISSING_YOU <user> <url>,"Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: <url> You're welcome! Give us a shout if you ever need us again. We'll be right here",As usual I’m gonna bug to upload BTOB’s new album~ 😉 #BTOB_MISSING_YOU,3,2
ee038267e90f07c6696ce530a0ffce6e,App won't load on my Galaxy S8+. Bit naughty considering I pay for premium.,"Hey there! Could you try uninstalling and reinstalling the app? Let us know how it goes Got it! Could you send us a screenshot of the issue you're having? Keep us posted Is this happening while connected to WiFi, 3G/4G or both? Got it! Does this happen on multiple devices? Keep us posted We understand. Can you DM us your account's email address or username? We'll take a look backstage /SF <url>",App won't load on my Galaxy S8+. Bit naughty considering I pay for premium.,5,5
e81e5683ea9caf43264cded2726a9180,i need a manager some guidance can you help me peace and blessings <url>,Hey there! We'll help out. Can you let us know what's happening exactly? We'll see what we can suggest Got it. It’s great to hear you’re looking to put music on Spotify! You can find all the info you need at <url> We understand. Our friends at Artist Services should be able to help you out with this. You can reach them at <url>,i need a manager some guidance can you help me peace and blessings,3,3
56835751e505c65059abcb094a83ef27,"Plz put Webbie ""Savage Life"" Savage Life (Chopped and Screwed) in your database <user>","Hi there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: <url>","Plz put Webbie ""Savage Life"" Savage Life (Chopped and Screwed) in your database",1,1
632ff870a0cab06734e12d14611a4817,Issue was fixed but now re-started. My account shows as free account although I pay for premium. Why does it keep doing this? <url>,We've just sent you a DM 🙂,Issue was fixed but now re-started. My account shows as free account although I pay for premium. Why does it keep doing this?,1,1
7f073653201d88ccb14239912af19ee7,"Spotify Premium plays on-demand, everywhere. Plus you can skip unlimited. Get moving. <url>",Hi there! Can you send us a DM with your account's email address or username? We'll take a look under the hood /XF <url>,"Spotify Premium plays on-demand, everywhere. Plus you can skip unlimited. Get moving.",3,1
08aeb9dee7da25edee4ff17350ba59f3,I have the student premium but was charged $9.99 this month ???,Hey there! The cavalry's here. Can you DM us your account's email address or username? We'll take a look under the hood /KB <url>,I have the student premium but was charged $9.99 this month ???,1,1
14f2aa0fa2410251ec349d43af20bc25,"My spotify won't play kesha, every other artist seems to work fine. Just trying to hear some praying","Hey Steven! Are you getting any error messages? Can you send us a screenshot of this? We'll see what we can suggest Got it! Is this happening to all her songs? Can you send us a sample Song Link? Just tap the three dots > Share > Copy Link Hey! Could you DM us your account's username, or email? Also, any screenshots? We'll take a look 🙂 /M <url> Can you let us know your device, OS, and Spotify version? Could you also check if this is happening on any other device you log in to? Thanks. Could you DM us your account's email address or username? We'll take a look backstage /GT <url>","My spotify won't play kesha, every other artist seems to work fine. Just trying to hear some praying",7,5
417a02b6bb709389a6dfd35aa07a7ea5,Hum ... Time to improve your software ... Now what do i need too do ? <url>,Hey there! Could you DM us your account's username or email address? We'll take a look backstage /GU <url>,Hum ... Time to improve your software ... Now what do i need too do ?,1,1
e2290bcc3fef5099b1033fb12a9fc2a4,can you explain why I can't switch off playing explicit songs? It is a real pain for us who have young kids around :(,"Hey Selina, we hear you! We’d recommend showing your support for an explicit toggle here: <url>",can you explain why I can't switch off playing explicit songs? It is a real pain for us who have young kids around :(,1,1
5cce6f59a44f5387f8d4a130880e07e3,How can I manually request to verify my student status. I'm a doctoral student at Seton Hall & cannot obtain student verification <user> site,"Hi Giuseppe. Don't worry, help's here. First up, can you DM us your username or email address so we can check your account? /JU <url>",How can I manually request to verify my student status. I'm a doctoral student at Seton Hall & cannot obtain student verification site,1,1
bc0316805a900a7f9031c96ff9789292,<user> plz change <user> information? 'Rap Monster' is now known as RM- also could you add Taehyungs acting career 🧡🧡🧡,"2: playlists, but we’ll pass on your suggestion. Let us know if we can help with anything else. We're just a tweet away 🙂 1: Hi there. We appreciate your feedback on this. Our Curation team are independent & use taste, data, research, and trends to create...",plz change information? 'Rap Monster' is now known as RM- also could you add Taehyungs acting career 🧡🧡🧡,1,2
a6ac3eddda9fdc0ff218f087757acc8c,Yo <user> why is the go to version of shuffle songs the clean versions? If I wanted to hear clean music I'd listen to kids bop.,"Hey Mason! Can you tell us more about what's happening? What device, operating system, and Spotify version are you on?",Yo why is the go to version of shuffle songs the clean versions? If I wanted to hear clean music I'd listen to kids bop.,1,1
901669c08c0efa9621e3a77007c03f51,won’t let me upgrade...,"Hey, help's here! Are you getting an error message? Also, can you DM us your account's email address? We'll take a look under the hood /GS <url>",won’t let me upgrade...,1,1
bccaf7a8f2a57cb1cee3094a050f6e9f,"I have an account for my younger sister, she forgot her login details to cancel her trial. After 4 days and numerous attempts we finally got bk in! If I cancel the account now, will premium continue to work until the last day, payed for?","Hey there! Yes, it will. Her account will revert to Free on her renewal date. Let us know if you have other questions 🙂 <url> You know where to find us if there's anything else","I have an account for my younger sister, she forgot her login details to cancel her trial. After 4 days and numerous attempts we finally got bk in! If I cancel the account now, will premium continue to work until the last day, payed for?",2,2
1ca78afe10d2be9589e3217ea780e6ae,Several <user> updates since iPhone X release but still not iPhone X optimized. 🙄,Hey! We understand - we’re working on it as we speak. Stay tuned!,Several updates since iPhone X release but still not iPhone X optimized. 🙄,1,1
055c81fb6161b7ea49d4a899c3d94b69,Is there really no keyboard shortcut to view the queue in <user>?!? <user>,"Hey Florian, help's here! We can see how that’d be useful. You can vote for the official idea here: <url> We're afraid that we don't have that info, but rest assured that our devs are monitoring all feedback in our Community We hear you. While we can’t make any promises, we'll make sure that your feedback is passed on to the right folks Don't hesitate to let us know you need anything else and we'll come 🏃 to help you",Is there really no keyboard shortcut to view the queue in ?!?,4,4
c5af1f3c8d4024c548a3b4ec3c181ce5,"please include: Uff - Arrivederci mi amor, great song it is a must for all music lovers.",Hey there! Can you DM us your account's email address? We'll take a look backstage /RB <url>,"please include: Uff - Arrivederci mi amor, great song it is a must for all music lovers.",1,1
2dc6f139c68828853c5eced8789f34c8,Spotify is playing a Now TV ad over the top of my music and it keeps happening????? <user> do you have something against Judas Priest?,Hmm. That's odd. Could you try uninstalling and reinstalling the app? Let us know how it goes,Spotify is playing a Now TV ad over the top of my music and it keeps happening????? do you have something against Judas Priest?,1,1
47dac0de4fba4243d64c5a57f4784318,"Hey, just DM'ed you 👍🏽",Hey! We've replied to your DM. Check it out and we'll continue over there,"Hey, just DM'ed you 👍🏽",1,1
4a209261fdd41d8dc8755c3782c79578,and they have been being charged since 2013 with almost 0 use of Spotify.,"Hey Brad! We're here to help. Can you DM us a screenshot of the charge as it appears on their bank statement? For security reasons, we'd advise to make sure that the image you're sending doesn't contain their full 16-digit payment card number. We'll take a look backstage. /RA <url>",and they have been being charged since 2013 with almost 0 use of Spotify.,1,1
3ee064861fbac7dad4a0a4fffa98c72d,"Yeah.. I've been demanding for it for so long. Come on, <user>. Please get 2NE1's first mini album available on Spotify. <url>","Hi there! We’d love to have all of their stuff available, but we have some info about content here: <url>","Yeah.. I've been demanding for it for so long. Come on, . Please get 2NE1's first mini album available on Spotify.",1,1
9af97c6f7e07d4c2de4f94e1b9671bc4,this artist page represents many different artists named ‘Bella.’ Can you please give it an audit? <url>,Thanks Steven! We'll get this reported. Great detective work 🔍 <url>,this artist page represents many different artists named ‘Bella.’ Can you please give it an audit?,1,1
6e2c0a127c6e79c334768d75d7282e20,"was just wondering if you knew local files from desktop (even if downloaded) no longer work on iPhone (latest iOS 11 update), the songs work fine on desktop but will not even appear on mobile 😢😫","Hi Jessica! Can you let us know the operating system of your desktop, and Spotify versions of both devices? We'll take a look backstage Got it. Just to check, are you using the same WiFi network for your phone and computer? Can you DM us your account's username or email address? We'll check things backstage /MU <url>","was just wondering if you knew local files from desktop (even if downloaded) no longer work on iPhone (latest iOS 11 update), the songs work fine on desktop but will not even appear on mobile 😢😫",3,3
c964c15981af0664a856ca07c84ae957,Ever since <user> removed the touch preview feature my life has been a wreck. Put it back,"Hey, sorry to hear you feel that way. Don't worry, we'll pass on your thoughts to the right team. We also have more info about it here: <url> Let us know if we can help with anything else",Ever since removed the touch preview feature my life has been a wreck. Put it back,1,1
005a7c0d77a6896a013747ff47a10a3b,. <user> <user> it’s been little over a year since <user> got bamboozled. can you guys fix the album art? thanks! <url>,Thanks. We'll get this reported. Great detective work! <url> 🔍 We won't disagree! We're just a tweet away if you need anything 💚,. it’s been little over a year since got bamboozled. can you guys fix the album art? thanks!,2,2
79d532ab0b389dd71f1d98372d87bd86,I pay for multiple premium <user> accounts so why do I get commercials while I listen to their podcasts? #musicstreaming,"Hey Janet! Some podcasts have advertisements as part of their content. Let us know if you have any questions 🙂 We hear you loud and clear! We can’t make any promises but we’ll pass your feedback onto the right folks Thanks, that's music to our ears! If you ever need anything else, just shout and we'll come running 🏃",I pay for multiple premium accounts so why do I get commercials while I listen to their podcasts? #musicstreaming,4,3
5df7ed7156daa33227d7fe8f41e27408,I have just signed up to Family Premium. I am unable to invite friends as when I click on Premium for Family on the left side nothing comes up. What do I need to do,"Hi there, that doesn't sound good! Can you DM us your account's email address? We'll take a look backstage /AK <url>",I have just signed up to Family Premium. I am unable to invite friends as when I click on Premium for Family on the left side nothing comes up. What do I need to do,1,1
12aaf22153cf50e05dff1f9acc38ffd9,please give spotify for Sri Lanka too 🙄,"Hey there! We're launching regularly in countries around the world. Sign up here to be first to hear: <url> No worries. If we can help with anything else, we're just a tweet away. Have a nice day 🙂",please give spotify for Sri Lanka too 🙄,2,2
056f76942a22b1caae883ae50d2d9f04,halp! I can't get anything by Beck to play on my account. Everything else is working. Any advice on how I can fix?,"Hey Tara! Are you getting any specific error messages when you're trying to play Beck songs? If so, a screenshot of it would help Thanks! Can you try logging out > restarting your device > logging back in? Let us know if this helps Can you let us know if the steps here does the trick: <url> Hmm. Can you let us know the device's model and the exact operating system and Spotify versions you're using? Got it. Could you DM us your account's email address or username? On another note, is the issue still happening in the mobile app? /LP <url> Great! Glad to hear it's working. Just let us know if we can help with anything else. <url>",halp! I can't get anything by Beck to play on my account. Everything else is working. Any advice on how I can fix?,11,6
41ea649bb52526c6e0c22875c8b53e99,.<user> Please India aa jao 🙏,Hey! We're launching in new countries as often as possible. Be sure to add your email at <url>,. Please India aa jao 🙏,1,1
66e8ff5255716e702bddb75acedc35b4,y’all do know that shuffle doesn’t mean i play one song by an artist & then 10 songs by the same person play in a row??,Hey there! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: <url>,y’all do know that shuffle doesn’t mean i play one song by an artist & then 10 songs by the same person play in a row??,1,1
a189975309eaa826dc9aeb89bed58948,<user> why is there no iPhone X update yet?,Hey Ankita! We understand - we’re working on it as we speak. Stay tuned 🎶 We can see how that’d be useful! You can vote for the official idea here: <url>,why is there no iPhone X update yet?,2,2
85f38ad695c28ab07909465ced9b104e,"Hi, I tried to subscribe to Prem, but when entering PayPal details, it redirects back to the same screen with 30 days offer.",Hi! We've just sent a DM your way. Let's carry on chatting there 🙂,"Hi, I tried to subscribe to Prem, but when entering PayPal details, it redirects back to the same screen with 30 days offer.",1,1
19815b44192e98c50d153a4645de20e2,How do I block censored songs forever <user>,"Hi! We're afraid this isn't possible right now, but you can show your support for the idea on our Community: <url>",How do I block censored songs forever,1,1
4d1db63c3ae2ea7de89451a76ece0516,same problem. Can you help ? in this case using latest software on iPhone 6. <url>,Hi there! Can you let us know the iOS and Spotify versions you're rocking? We'll see what we can suggest Thanks! Can you give this a try: log out from Spotify > restart your device > log back in? Did that make a difference? You're welcome! Just let us know if we can help with anything else. <url>,same problem. Can you help ? in this case using latest software on iPhone 6.,3,3
912e2f3f8dfc40235a8977373d508813,Do you know yelawolf - Trial By Fire will be on Spotify? It was released today.,"Hey Jack! We don't have info about this, but we’ll have it available to you as soon as it’s available to us. <url> You're welcome! Give us a shout if there's anything else. <url> 🙂",Do you know yelawolf - Trial By Fire will be on Spotify? It was released today.,2,2
2aba3dd98541de1c44f2c9772bf5ecc3,"hi, how can I download the artwork with the Spotify code from my phone? I could do it using the website <url> before, but it's not working anymore, now only downloads de code.","Hi Ben, help's here! Does using a different browser help? You might also want to try using an incognito window. Let us know Hey Ben! We hear you 🎧 Rest assured, your feedback will be passed on to the right folks","hi, how can I download the artwork with the Spotify code from my phone? I could do it using the website before, but it's not working anymore, now only downloads de code.",2,2
f6110e0ab9d8a0a0d36567c893d0972f,- What is the easiest way to set up a brand account on Spotify?,Hey there! We'd like to share more info to you via DM. Can you send us one? /PB <url>,- What is the easiest way to set up a brand account on Spotify?,1,1
3e09e604104baac0bf912d0fbf24c08d,"I’m about to ask a strange question, but, is there any way possible to prevent certain types of music from ever popping up as a suggestion? Say for example... Christmas Carols? Could I block that easily?","Hey there! This isn't possible right now, but you can show your support for the idea on our Community: <url> Thanks! If you ever need anything else, just remember we're... <url>","I’m about to ask a strange question, but, is there any way possible to prevent certain types of music from ever popping up as a suggestion? Say for example... Christmas Carols? Could I block that easily?",2,2
dc83ce41b25ad4fee29954f0a70dcb74,When will #Reputation be avail in <user> ?,"Hi! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: <url>",When will #Reputation be avail in ?,1,1
33cd2aca7c25e9d41c204b7fae708b68,iOS has bunch of completely unfamiliar songs/playlists in history. One kind of bothers me. No new offline devices. Any ideas? <url>,Hey Michelle! The cavalry's here. Can you DM us your account's username or email address? We'll take a look under the hood /HC <url>,iOS has bunch of completely unfamiliar songs/playlists in history. One kind of bothers me. No new offline devices. Any ideas?,1,1
5458838605bba299033c386f22f198bb,hi is their a contact email as I’m having trouble with my Spotify thank you,"Hi! You can get in touch with our Email/Chat support at <url> If you'd like, we can also help you here on Twitter",hi is their a contact email as I’m having trouble with my Spotify thank you,1,1
118deb1b2dc3bfbcc876f5d753a49c05,why on earth am I playing £15 a month but still getting adverts?,"Hey Brett, help's here! Could you DM us your account's username and email address? We'll take a look backstage 🔍 /DQ <url>",why on earth am I playing £15 a month but still getting adverts?,1,1
02989ed5598c95d1f4be0cf65f1627d2,what’s with the 5 day delay to get podcasts uploaded?,Hi James! Can you tell us if you're trying to upload a podcast or waiting for one to come out? We'll see what we can suggest Could you DM us your contact email address? A screenshot or link to where you initially got in touch would also be handy /LP <url>,what’s with the 5 day delay to get podcasts uploaded?,2,2
754f09ba71deae2e14a0cbcf0bae0b67,ok but why is red velvets new album not on spotify yet. I’m mad,Hey there! We’ll have it available to you as soon as it’s available to us. There's info about Spotify content here: <url>,ok but why is red velvets new album not on spotify yet. I’m mad,1,1
d7d28a2c33dd3e62e388f863c1cc492f,"If you’re going to use my <user> account, random human, at least listen to music that I would. Try and fit in. Make it less obvious!",Hey Caroline! Sorry to hear about what happened to your account. Check out <url> for what to do next,"If you’re going to use my account, random human, at least listen to music that I would. Try and fit in. Make it less obvious!",1,1
26c3e2b239fefaa11dc5905884594b07,"Hi,my friends daughter is in Phil&mom lives in UAE.Shes just a student and spotify doesnt want to accept her moms credit card","Hey! Just to check, does your friend's card meet these requirements: <url>","Hi,my friends daughter is in Phil&mom lives in UAE.Shes just a student and spotify doesnt want to accept her moms credit card",1,1
8a33041d9d6f8199ef69b6d7f1d69c0f,It’s been a year can someone please tell me why <user> lemonade album is still not on <user>,"Hey Kristina! We're working on it, and we hope to have it available soon. There's more info here: <url>",It’s been a year can someone please tell me why lemonade album is still not on,1,1
006e6beba7d2fdfdc89183fd29ec70d0,why only 3333 song limit? Real shame. Thought if was bad enough its so much trouble to transfer your own music not in Spotify's library. Now i cant even download it lol what am i paying $10/mo for then,Hey! Thanks for the feedback. We'd recommend adding your thoughts about this here: <url>,why only 3333 song limit? Real shame. Thought if was bad enough its so much trouble to transfer your own music not in Spotify's library. Now i cant even download it lol what am i paying $10/mo for then,1,1
b4255ea3b300e547eb51db263247f76f,"So, <user>, is there a way to block weird Finnish bands from my ""Discover Weekly""?",Hi Glenn. We're afraid we don't have the option to block artists from Discover Weekly. It should improve as it gets to know you longer 2: up and should update your Discover Weekly in no time. Let us know if you have other questions 1: We hear you! Just keep listening to more of the music you love and add your fav tracks to Your Library/playlists. This will mix things... We're sorry that we don't have any more info if skipping tracks are also basis for coming up with your Discover Weekly,"So, , is there a way to block weird Finnish bands from my ""Discover Weekly""?",4,4
eb68e2992a25d5028043f368f148ad34,Hey <user> why are your desktop and web players so finicky (aka crappy)? I just want some tunezzz 😩,Hey Rebecca! What’s happening exactly? Can you let us know the operating system and Spotify version you're using? We'll help out,Hey why are your desktop and web players so finicky (aka crappy)? I just want some tunezzz 😩,1,1
f2b5bb2d531c09013c962811254f97f2,"Yo <user> y'all got the same version of ""Blessings"" listed as two different versions on Coloring Book by <user>","Hey Matt, thanks for reporting about this! Can you send us the Spotify URIs of the tracks? We'll have a look","Yo y'all got the same version of ""Blessings"" listed as two different versions on Coloring Book by",1,1
af3d3e4b6d17684e18db145afc037cc5,Zero ads. All music. Get 3 months Premium for ₱9. <url>,"Hey there! You can go straight at <url> and you'll be able to choose your preferred payment method. If you have further questions, you can send us your account's username or email address. We'll see what we can do Hi there! If you sign up using your prepaid credits, the price of this deal would be ₱129 (plus 12% VAT). On another note, can you DM us your username or email address? We'll see what we can suggest /NH <url> Hey there! We're here to help. Can you DM us your account's email address? We'll take a look under the hood /AN <url> Hi there! Can you DM us your account's username or email address? We'll see what we can suggest /DN <url> Hey there! Can you DM us your account's email address or username? We'll see what we can suggest /WP <url> Hey there! Can you DM us your account's email address? We'll take a look /RB <url> Hey! We've sent you a DM. We'll carry on chatting there Hey Kristoff! The 9 PHP for 3 months offer is available to users who haven't had Premium before. If you're eligible, you can subscribe at <url> using a valid credit/debit card or PayPal. Let us know if you have any more questions Hey there! Can you send us a DM with your account's email address or username? We'll take a look behind the scenes /AY <url> Hi, help's arrived! Can you DM us your account's email address? We'll take a look backstage /DV <url> Hi there! You'll need to use any recurring payment methods available upon signup. We suggest giving it a go using debit/credit cards or PayPal. There's more info at <url> We hope this helps 🙂 Hey! We've just sent a DM your way. Let's carry on chatting there Hey Patty! We currently don't have support in Filipino, so we hope you don't mind if we reply in English. Can you tell us more about what's happening? We'll lend a hand Hey Lex, help's here! Just to check, are you trying to subscribe to any deals at the moment? If so, can you tell us the exact offer that you're looking at? We'll see what we can suggest Hey! Can you DM us your account's email address or username? We'll take a look backstage /KM <url> Hey there! Can you send us your account's email address via DM? We'll take a look backstage /LR <url> Hey! Are you having any issues in getting Premium? What's happening exactly? Just let us know more info via DM. We'll see what we can do /NJ <url> Hey! If you haven't had a subscription before, you're eligible for that deal. To get your preferred rate, make sure to use a recurring payment method such as a debit/credit card or PayPal at <url> We hope that clears things up Hey there! Can you DM us your account's email address? We'll take a look backstage /RB <url> Hey Howard? Could you send us a DM with your account's email address or username? We'll take a look backstage /LO <url> Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO <url> Hi Jonathan! If you haven't had a subscription before, you're eligible for that deal. To get your preferred rate, make sure to use a recurring payment method such as a debit/credit card or PayPal at <url> We hope that clears things up Hey there! Could you DM us your account's username or email address? We'll take a look backstage /GU <url> Hey Angelo, help's here. Can you DM us your account's email address and username? We'll take a look backstage /AL <url> Hi there! To sign up for the offer, just visit <url> We'd recommend using a credit card, debit card, or PayPal as your payment method. Hope that helps Hey there! We don't offer Filipino support, but we can help out in English here in Twitter. Can you DM us your account's username or email address? We'll take a look backstage /PL <url> Hey there! Can you DM us your account's email address? We'll take a look backstage /RB <url> Hey Regine! Currently, we don't have Filipino support, but we hope you don't mind us replying in English. Could you DM us your account's username or email address? We'll take a look backstage /GU <url> No worries! Once the offer expires, you'll automatically be charged the regular Premium rate. Hope this clears things up. Any questions, just give us a shout No worries. To sign up for the offer, just visit <url> We'd recommend using a credit card, debit card, or PayPal as your payment method. Hope that helps",Zero ads. All music. Get 3 months Premium for ₱9.,32,30
06a2b3d84f964f40397bc0c0da7581b0,when my name is searched on spotify it comes up twice and one of them has nothing on it. Why is that?,"Hey, help's here! Can you DM us your account's email address? We'll take a closer look /BE <url>",when my name is searched on spotify it comes up twice and one of them has nothing on it. Why is that?,1,1
0e03e914e4b444c40496305e2119e395,C’mon y’all...help her out instead of the canned responses. <url>,"Hi Trevor! It looks like our Accounts team are helping her out via email. Thanks for sharing this with us here, too",C’mon y’all...help her out instead of the canned responses.,1,1
e9115f215830b54b4a01481b455c1777,Both <user> and <user> for 4.99? We see who really lookin out for the students.,"Hey there! If you're currently enrolled in an accredited college/university, you can get our awesome deal at <url> 🙂",Both and for 4.99? We see who really lookin out for the students.,1,1
c7813251dc9c7f8c68790957593339d2,it's real convenient of you guys to not have a phone number when my billing info is wrong and your charging me double,"Hi! We're sorry to hear that. We don't have phone support right now, but we'll be glad to help via Twitter. You can also get in touch with our Email team at <url> Let us know how you'd like to proceed",it's real convenient of you guys to not have a phone number when my billing info is wrong and your charging me double,1,1
dc1b9e4ba0ad69561a20cb01593923e1,"My email won't update on Spotify, and I submitted a support ticket via the Contact Us form, but it said you'll email me back to my old email that I can't access. Can I email __email__ directly?","Hey Brian! Yes - you can email them, but we can also help here. Can you send us your account's email address or username via DM? We'll take a look /GT <url>","My email won't update on Spotify, and I submitted a support ticket via the Contact Us form, but it said you'll email me back to my old email that I can't access. Can I email __email__ directly?",1,1
65070395f262cb087c178e98c7ba4514,", I have a technical (read: problem) question that is not covered in your FAQ regarding downloaded playlists on my mobile device. Why do they keep becoming UN-DOWNLOADED?",Hi! We've just sent you a bit more info over DM. We'll carry on helping out there,", I have a technical (read: problem) question that is not covered in your FAQ regarding downloaded playlists on my mobile device. Why do they keep becoming UN-DOWNLOADED?",1,1
74b500558fdba3a9a9542c36e92d504e,"I changed to spotify for family. And when I try to keyed in the address, it said there is an error.",Hi there! We've just sent a DM your way. Let's carry on chatting there,"I changed to spotify for family. And when I try to keyed in the address, it said there is an error.",2,1
cad15d4cf8983eb6cab307eb00c84c26,is this a glitch because I’ve been woken up 5 times this morning because of the ketchup song. I don’t have the song downloaded??,Hi there! Could you send us a DM with your account's email address? We'll take a look backstage /DR <url>,is this a glitch because I’ve been woken up 5 times this morning because of the ketchup song. I don’t have the song downloaded??,1,1
ab1b2496ee6018b14776ac27dbada350,need some help please,Hey! We've replied to your DM. Check it out,need some help please,1,1
61f152f7228161185c6fb928ee4729c2,embarrassing customer service from spotify right now not helping me one bit!,We've just sent a DM your way. Let's carry on chatting there,embarrassing customer service from spotify right now not helping me one bit!,1,1
d8ddecee5ba4031d4a35716047ff19a0,"I need my email address changed on my account, and can't remember password. Old email no longer exists.",Hey Shannon! Can you DM us your account's email address and username? We'll take a look backstage /SU <url>,"I need my email address changed on my account, and can't remember password. Old email no longer exists.",1,1
7c01c57305b53a86e3fd705f2939010e,"hey I'm a premium member and I can't access my account. It states error 404, I've used the Facebook guide but that doesn't work.",Hey Sarah! Can you send us a DM with your account's username or email address? We'll take a look under the hood /LP <url>,"hey I'm a premium member and I can't access my account. It states error 404, I've used the Facebook guide but that doesn't work.",1,1
69ef7ae2f8d8c77cae5ec8614abb5584,found this in <user> settings... what's #StrangerThings mode?? <url>,Hey Leah! The Stranger Things Mode is in partnership with Netflix to promote the latest season of Stranger Things. It's a cool feature available for users who stream from the official playlists of the series. You can try it out to see for yourself 🙂,found this in settings... what's #StrangerThings mode??,1,1
736f8317769b3c290a245c57a554e7c8,I’ve been charged for both student premium and regular premium since July. I’ve been paying $15 a month? Help me fix this.,"Hi Emily, help's arrived! Could you DM us all usernames & email addresses you might've used to create an account? Keep us posted /JQ <url>",I’ve been charged for both student premium and regular premium since July. I’ve been paying $15 a month? Help me fix this.,1,1
e6f02aa9d9858fb94b93e457b8c1946d,"Hi, I’ve just found that all my downloaded tracks have been taken off! :( frustrating since i hardly have the data to stream","Hey, sorry to hear that! See the steps under “Downloads unexpectedly removed” at <url> They should help with this That's correct. After removing all your offline devices and reinstalling the app, you need to download your offline tracks again","Hi, I’ve just found that all my downloaded tracks have been taken off! :( frustrating since i hardly have the data to stream",2,2
bef418c3d76718b7df67592ffa4660e2,"I want to download more than 3,333 songs onto my phone. How do I do this?","Hey Johnny! This isn't possible right now, but you can show your support for the idea in our Community: <url>","I want to download more than 3,333 songs onto my phone. How do I do this?",1,1
33f177c3d100809b8ed6de154eda4fe2,I’d greatly appreciate if there was a way to stop/block artists/groups from popping up.,"Hey! This isn’t possible right now, but we have more info about this on our Community. Check it out: <url> Sorry to hear that. Rest assured, your feedback will be passed on to the right folks",I’d greatly appreciate if there was a way to stop/block artists/groups from popping up.,2,2
a98691639b69bfcc26b18dda834c68bd,"when I accept the invite for Spotify family, I enter my info and get ""Oops something went wrong...""","Hey Jack, help's arrived! Could you send us a DM with your account's email address and username? We'll take a look backstage /RV <url>","when I accept the invite for Spotify family, I enter my info and get ""Oops something went wrong...""",1,1
7c829a87760ad8dc394e5b2e37f1e419,"Are you fucking kidding me <user> ? So I can either download my 7K songs library or, well, none at all? That’s it, I’m going back to 🍎🎵 <url>","Hey. It's currently not possible to sync just a few tunes from your Songs, but you can put some of them in a playlist and download that We hear you 🎧 Rest assured your feedback will be passed on to the right folks","Are you fucking kidding me ? So I can either download my 7K songs library or, well, none at all? That’s it, I’m going back to 🍎🎵",2,2
f99abf84e7e7e280081d581a50b9377c,How much longer do I have to wait fam <user> <user> ?!,"Hey Johnny! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: <url>",How much longer do I have to wait fam ?!,2,1
6acfe199bf926bc388ce945ac6c1f924,I think that the #releaseradar playlist would be greatly enhanced if you gave users the option not to include re-releases,"1: Hi! Thanks for the feedback. For now, it contains releases from artists you follow and listen to the most, along with some discoveries... 2: based on your recent listening. Don't worry, we'll pass on your thought. For anything else, just give us a shout",I think that the #releaseradar playlist would be greatly enhanced if you gave users the option not to include re-releases,1,2
4c4647d307a53222799aa68a78576100,hi I’m supposed to have premium account till next year but it’s not working.. help yo girl out please and thank you,We've just sent you a DM 🙂,hi I’m supposed to have premium account till next year but it’s not working.. help yo girl out please and thank you,1,1
ba454b1779cad821e3c8408f9e975684,Spotify inbox and messages are gone forever. Very disappointing :( <user> <url>,"Hi Iñaki! Sorry to hear that. Rest assured, we're passing on all feedback about this. Thanks for sharing your thoughts",Spotify inbox and messages are gone forever. Very disappointing :(,1,1
445fd5fc9a5eefa6d196ac82ef10be0f,"hi guys, need help with a billing statement, sent a DM. Thanks.",Hey Miah! We've just sent you a bit more info over DM. We'll carry on helping out there,"hi guys, need help with a billing statement, sent a DM. Thanks.",1,1
06a2d13cc8837506f241c6406bbba76d,a few people have faced this problem today and there still seems to be no solution. we all cant accept our family subscriptions...,Hey Yuri! Can you DM us the usernames and email addresses of the Family Plan owner and the users being invited? We'll be right here,a few people have faced this problem today and there still seems to be no solution. we all cant accept our family subscriptions...,1,1
e3607b378d8950c9b0fd25392a5b1c8d,I’m still waiting on your reply to fix my problem. A phone call would of solved this yesterday...#flawedcustomerservice,"We get where you're coming from and we'll pass your feedback to the right folks. We've just replied to your DM, so let's continue there",I’m still waiting on your reply to fix my problem. A phone call would of solved this yesterday...#flawedcustomerservice,1,1
6dab49529329e3a55749b903279e01d3,web player has not worked for 48+ hours. Prompts to refresh don't fix issue. Please help?,"Hey Amber! Does clearing your cache/cookies help? You might also want to try using an incognito window. Let us know how it goes Got it. Can you let us know what web browser you're using? We'll be right here waiting Okay, is this happening while connected to WiFi, 3G/4G or both? Alright. Can you DM us your account's email address? We'll take a closer look /LM <url>",web player has not worked for 48+ hours. Prompts to refresh don't fix issue. Please help?,4,4
8b64dda2180817133bdb64f76893b081,", please update your <user> app. So I can access my play lists etc.... por favor ...",Hey! We have some info about the Spotify app on Roku here: <url> Give us a shout if there's anything else,", please update your app. So I can access my play lists etc.... por favor ...",1,1
